年月,地區,產業別,性別,年齡層,信用卡交易筆數,信用卡交易金額[新台幣]
201401,64000000,食,1,60(含)-65歲,38062,78156626
201401,64000000,食,1,65(含)-70歲,16614,30495110
201401,64000000,食,1,70(含)-75歲,8155,13833371
201401,64000000,食,1,75(含)-80歲,4225,7065632
201401,64000000,食,1,80(含)歲以上,2874,5031273
201401,64000000,衣,1,未滿20歲,102,223460
201401,64000000,衣,1,20(含)-25歲,1915,4635732
201401,64000000,衣,1,25(含)-30歲,5434,13482895
201401,64000000,衣,1,30(含)-35歲,9407,22873194
201401,64000000,衣,1,35(含)-40歲,10612,24340811
201401,64000000,衣,1,40(含)-45歲,9889,23532628
201401,64000000,衣,1,45(含)-50歲,8755,21742667
201401,64000000,衣,1,50(含)-55歲,5847,16298435
201401,64000000,衣,1,55(含)-60歲,3298,9981928
201401,64000000,衣,1,60(含)-65歲,1806,5575340
201401,64000000,衣,1,65(含)-70歲,611,1840311
201401,64000000,衣,1,70(含)-75歲,218,565642
201401,64000000,衣,1,75(含)-80歲,85,212790
201401,64000000,衣,1,80(含)歲以上,131,449707
201401,64000000,住,1,未滿20歲,149,1735209
201401,64000000,住,1,20(含)-25歲,2236,9163262
201401,64000000,住,1,25(含)-30歲,10932,41016381
201401,64000000,住,1,30(含)-35歲,21601,86530509
201401,64000000,住,1,35(含)-40歲,25836,104558742
201401,64000000,住,1,40(含)-45歲,26263,104754962
201401,64000000,住,1,45(含)-50歲,23513,105825901
201401,64000000,住,1,50(含)-55歲,17280,75986464
201401,64000000,住,1,55(含)-60歲,12545,87285306
201401,64000000,住,1,60(含)-65歲,7982,45211252
201401,64000000,住,1,65(含)-70歲,2813,12822307
201401,64000000,住,1,70(含)-75歲,1223,5171638
201401,64000000,住,1,75(含)-80歲,530,2152719
201401,64000000,住,1,80(含)歲以上,510,3754789
201401,64000000,行,1,未滿20歲,1095,1077416
201401,64000000,行,1,20(含)-25歲,17023,12693821
201401,64000000,行,1,25(含)-30歲,64195,56143560
201401,64000000,行,1,30(含)-35歲,107157,107768421
201401,64000000,行,1,35(含)-40歲,115965,134222751
201401,64000000,行,1,40(含)-45歲,114154,144343524
201401,64000000,行,1,45(含)-50歲,106977,146229555
201401,64000000,行,1,50(含)-55歲,88467,121525556
201401,64000000,行,1,55(含)-60歲,66429,90204723
201401,64000000,行,1,60(含)-65歲,42057,55319392
201401,64000000,行,1,65(含)-70歲,15462,18768747
201401,64000000,行,1,70(含)-75歲,5811,6550021
201401,64000000,行,1,75(含)-80歲,1900,2026527
201401,64000000,行,1,80(含)歲以上,1482,1837678
201401,64000000,文教康樂,1,未滿20歲,274,2344403
201401,64000000,文教康樂,1,20(含)-25歲,4752,12675468
201401,64000000,文教康樂,1,25(含)-30歲,15121,46815251
201401,64000000,文教康樂,1,30(含)-35歲,19441,81112075
201401,64000000,文教康樂,1,35(含)-40歲,16889,92284849
201401,64000000,文教康樂,1,40(含)-45歲,15419,96420492
201401,64000000,文教康樂,1,45(含)-50歲,13444,94551111
201401,64000000,文教康樂,1,50(含)-55歲,9832,84318656
201401,64000000,文教康樂,1,55(含)-60歲,6165,63091393
201401,64000000,文教康樂,1,60(含)-65歲,4079,39246052
201401,64000000,文教康樂,1,65(含)-70歲,1510,15799405
201401,64000000,文教康樂,1,70(含)-75歲,608,6405598
201401,64000000,文教康樂,1,75(含)-80歲,236,2293594
201401,64000000,文教康樂,1,80(含)歲以上,254,2763702
201401,64000000,百貨,1,未滿20歲,367,1366650
201401,64000000,百貨,1,20(含)-25歲,6042,15333385
201401,64000000,百貨,1,25(含)-30歲,22387,63187946
201401,64000000,百貨,1,30(含)-35歲,39356,106902742
201401,64000000,百貨,1,35(含)-40歲,41737,114005876
201401,64000000,百貨,1,40(含)-45歲,38433,109135109
201401,64000000,百貨,1,45(含)-50歲,33832,101218658
201401,64000000,百貨,1,50(含)-55歲,25373,78785277
201401,64000000,百貨,1,55(含)-60歲,17129,56972496
201401,64000000,百貨,1,60(含)-65歲,11474,34938562
201401,64000000,百貨,1,65(含)-70歲,4845,14924398
201401,64000000,百貨,1,70(含)-75歲,2123,5741479
201401,64000000,百貨,1,75(含)-80歲,1012,2926624
201401,64000000,百貨,1,80(含)歲以上,808,2468787
201401,64000000,其他,1,未滿20歲,187,687064
201401,64000000,其他,1,20(含)-25歲,4940,20247438
201401,64000000,其他,1,25(含)-30歲,18755,73915029
201401,64000000,其他,1,30(含)-35歲,32125,126634744
201401,64000000,其他,1,35(含)-40歲,37980,143235532
201401,64000000,其他,1,40(含)-45歲,36352,149200656
201401,64000000,其他,1,45(含)-50歲,31966,143920806
201401,64000000,其他,1,50(含)-55歲,24834,123320106
201401,64000000,其他,1,55(含)-60歲,17618,91444961
201401,64000000,其他,1,60(含)-65歲,11492,62920176
201401,64000000,其他,1,65(含)-70歲,4389,23799198
201401,64000000,其他,1,70(含)-75歲,1877,10387330
201401,64000000,其他,1,75(含)-80歲,720,4175411
201401,64000000,其他,1,80(含)歲以上,767,6813819
201402,63000000,食,1,未滿20歲,2132,5231375
201402,63000000,食,1,20(含)-25歲,30491,35129329
201402,63000000,食,1,25(含)-30歲,147398,181107837
201402,63000000,食,1,30(含)-35歲,291286,365537579
201402,63000000,食,1,35(含)-40歲,344063,438768349
201402,63000000,食,1,40(含)-45歲,329501,429544767
201402,63000000,食,1,45(含)-50歲,306046,430276210
201402,63000000,食,1,50(含)-55歲,248938,379235394
201402,63000000,食,1,55(含)-60歲,189127,297949902
201402,63000000,食,1,60(含)-65歲,136318,225410428
201402,63000000,食,1,65(含)-70歲,62126,103905234
201402,63000000,食,1,70(含)-75歲,30111,50462789
201402,63000000,食,1,75(含)-80歲,14643,25352374
201402,63000000,食,1,80(含)歲以上,13023,23523105
201402,63000000,衣,1,未滿20歲,479,1586296
201402,63000000,衣,1,20(含)-25歲,6790,17099552
201402,63000000,衣,1,25(含)-30歲,18337,50876191
201402,63000000,衣,1,30(含)-35歲,26447,77220380
201402,63000000,衣,1,35(含)-40歲,22069,62147205
201402,63000000,衣,1,40(含)-45歲,17192,51104658
201402,63000000,衣,1,45(含)-50歲,14751,47204741
201402,63000000,衣,1,50(含)-55歲,11190,41203579
201402,63000000,衣,1,55(含)-60歲,7559,33372261
201402,63000000,衣,1,60(含)-65歲,4729,21723324
201402,63000000,衣,1,65(含)-70歲,2043,8111941
201402,63000000,衣,1,70(含)-75歲,982,4489597
201402,63000000,衣,1,75(含)-80歲,421,1766122
201402,63000000,衣,1,80(含)歲以上,435,2007916
201402,63000000,住,1,未滿20歲,422,5399536
201402,63000000,住,1,20(含)-25歲,5087,17323579
201402,63000000,住,1,25(含)-30歲,23699,84398893
201402,63000000,住,1,30(含)-35歲,46537,186847232
201402,63000000,住,1,35(含)-40歲,51475,214256695
201402,63000000,住,1,40(含)-45歲,46781,208908940
201402,63000000,住,1,45(含)-50歲,42326,197915174
201402,63000000,住,1,50(含)-55歲,34986,160554194
201402,63000000,住,1,55(含)-60歲,26349,147941209
201402,63000000,住,1,60(含)-65歲,18998,119352080
201402,63000000,住,1,65(含)-70歲,8775,48038256
201402,63000000,住,1,70(含)-75歲,3869,20159758
201402,63000000,住,1,75(含)-80歲,1875,9212774
201402,63000000,住,1,80(含)歲以上,1741,10303834
201402,63000000,行,1,未滿20歲,3506,3852685
201402,63000000,行,1,20(含)-25歲,63254,42398068
201402,63000000,行,1,25(含)-30歲,284718,227115226
201402,63000000,行,1,30(含)-35歲,501359,464876222
201402,63000000,行,1,35(含)-40歲,494356,531534339
201402,63000000,行,1,40(含)-45歲,431501,512925478
201402,63000000,行,1,45(含)-50歲,377410,463626573
201402,63000000,行,1,50(含)-55歲,314154,396246676
201402,63000000,行,1,55(含)-60歲,235243,298552962
201402,63000000,行,1,60(含)-65歲,146816,184843271
201402,63000000,行,1,65(含)-70歲,51808,63246853
201402,63000000,行,1,70(含)-75歲,17566,21779722
201402,63000000,行,1,75(含)-80歲,5549,7128292
201402,63000000,行,1,80(含)歲以上,5248,6902121
201402,63000000,文教康樂,1,未滿20歲,1965,13324599
201402,63000000,文教康樂,1,20(含)-25歲,32785,151083992
201402,63000000,文教康樂,1,25(含)-30歲,104505,437563585
201402,63000000,文教康樂,1,30(含)-35歲,153467,753352265
201402,63000000,文教康樂,1,35(含)-40歲,140950,762986401
201402,63000000,文教康樂,1,40(含)-45歲,130113,842568512
201402,63000000,文教康樂,1,45(含)-50歲,127194,1153758756
201402,63000000,文教康樂,1,50(含)-55歲,98175,1155821376
201402,63000000,文教康樂,1,55(含)-60歲,56198,650017304
201402,63000000,文教康樂,1,60(含)-65歲,32258,341601782
201402,63000000,文教康樂,1,65(含)-70歲,12784,132084751
201402,63000000,文教康樂,1,70(含)-75歲,5537,61067317
201402,63000000,文教康樂,1,75(含)-80歲,2221,24455647
201402,63000000,文教康樂,1,80(含)歲以上,2916,29355206
201402,63000000,百貨,1,未滿20歲,1139,3787905
201402,63000000,百貨,1,20(含)-25歲,18015,40381101
201402,63000000,百貨,1,25(含)-30歲,76024,204433761
201402,63000000,百貨,1,30(含)-35歲,139139,379496293
201402,63000000,百貨,1,35(含)-40歲,149044,409185398
201402,63000000,百貨,1,40(含)-45歲,121651,341783104
201402,63000000,百貨,1,45(含)-50歲,95395,297775406
201402,63000000,百貨,1,50(含)-55歲,65226,217904645
201402,63000000,百貨,1,55(含)-60歲,41467,147962315
201402,63000000,百貨,1,60(含)-65歲,27246,103970425
201402,63000000,百貨,1,65(含)-70歲,11427,39213345
201402,63000000,百貨,1,70(含)-75歲,5521,19526850
201402,63000000,百貨,1,75(含)-80歲,2735,8210399
201402,63000000,百貨,1,80(含)歲以上,3029,8796549
201402,63000000,其他,1,未滿20歲,4499,10587688
201402,63000000,其他,1,20(含)-25歲,84372,170232608
201402,63000000,其他,1,25(含)-30歲,403487,823096196
201402,63000000,其他,1,30(含)-35歲,811626,1799211331
201402,63000000,其他,1,35(含)-40歲,969044,2398000393
201402,63000000,其他,1,40(含)-45歲,859616,2352522822
201402,63000000,其他,1,45(含)-50歲,705224,2255181310
201402,63000000,其他,1,50(含)-55歲,494357,1815168524
201402,63000000,其他,1,55(含)-60歲,312815,1201668614
201402,63000000,其他,1,60(含)-65歲,182822,722099589
201402,63000000,其他,1,65(含)-70歲,62805,246455350
201402,63000000,其他,1,70(含)-75歲,23627,97685809
201402,63000000,其他,1,75(含)-80歲,8298,32198060
201402,63000000,其他,1,80(含)歲以上,11519,56403253
201402,65000000,食,1,未滿20歲,232,361256
201402,65000000,食,1,20(含)-25歲,4626,4593257
201402,65000000,食,1,25(含)-30歲,24135,28103047
201402,65000000,食,1,30(含)-35歲,53839,67625553
201402,65000000,食,1,35(含)-40歲,70192,88348910
201402,65000000,食,1,40(含)-45歲,68202,88047856
201402,65000000,食,1,45(含)-50歲,64765,84276363
201402,65000000,食,1,50(含)-55歲,52923,70364825
201402,65000000,食,1,55(含)-60歲,38243,53585155
201402,65000000,食,1,60(含)-65歲,27649,36638506
201402,65000000,食,1,65(含)-70歲,11863,14512829
201402,65000000,食,1,70(含)-75歲,5207,6326655
201402,65000000,食,1,75(含)-80歲,1934,2352259
201402,65000000,食,1,80(含)歲以上,1672,1968592
201402,65000000,衣,1,未滿20歲,29,54068
201402,65000000,衣,1,20(含)-25歲,478,1199971
201402,65000000,衣,1,25(含)-30歲,1856,4613966
201402,65000000,衣,1,30(含)-35歲,3735,9321767
201402,65000000,衣,1,35(含)-40歲,4432,10538707
201402,65000000,衣,1,40(含)-45歲,3767,9205196
201402,65000000,衣,1,45(含)-50歲,3034,8440391
201402,65000000,衣,1,50(含)-55歲,2437,7021932
201402,65000000,衣,1,55(含)-60歲,1570,4841456
201402,65000000,衣,1,60(含)-65歲,922,3079864
201402,65000000,衣,1,65(含)-70歲,316,976828
201402,65000000,衣,1,70(含)-75歲,143,435184
201402,65000000,衣,1,75(含)-80歲,44,119465
201402,65000000,衣,1,80(含)歲以上,58,146889
201402,65000000,住,1,未滿20歲,66,201051
201402,65000000,住,1,20(含)-25歲,1542,5544243
201402,65000000,住,1,25(含)-30歲,6778,22725917
201402,65000000,住,1,30(含)-35歲,12839,47034097
201402,65000000,住,1,35(含)-40歲,14012,56606228
201402,65000000,住,1,40(含)-45歲,12302,52258410
201402,65000000,住,1,45(含)-50歲,11056,49929176
201402,65000000,住,1,50(含)-55歲,8227,38632998
201402,65000000,住,1,55(含)-60歲,5313,29399704
201402,65000000,住,1,60(含)-65歲,3413,15830139
201402,65000000,住,1,65(含)-70歲,1245,5118250
201402,65000000,住,1,70(含)-75歲,481,2024043
201402,65000000,住,1,75(含)-80歲,187,801184
201402,65000000,住,1,80(含)歲以上,199,1301114
201402,65000000,行,1,未滿20歲,203,179852
201402,65000000,行,1,20(含)-25歲,6187,3736049
201402,65000000,行,1,25(含)-30歲,33397,23016848
201402,65000000,行,1,30(含)-35歲,66371,54780461
201402,65000000,行,1,35(含)-40歲,72085,70199904
201402,65000000,行,1,40(含)-45歲,64251,68899132
201402,65000000,行,1,45(含)-50歲,54798,61737167
201402,65000000,行,1,50(含)-55歲,44279,51923601
201402,65000000,行,1,55(含)-60歲,31720,36325120
201402,65000000,行,1,60(含)-65歲,19098,21369293
201402,65000000,行,1,65(含)-70歲,6054,6738283
201402,65000000,行,1,70(含)-75歲,2238,2702752
201402,65000000,行,1,75(含)-80歲,520,578969
201402,65000000,行,1,80(含)歲以上,268,381965
201402,65000000,文教康樂,1,未滿20歲,107,198614
201402,65000000,文教康樂,1,20(含)-25歲,2902,5176128
201402,65000000,文教康樂,1,25(含)-30歲,11549,21703517
201402,65000000,文教康樂,1,30(含)-35歲,15635,32313234
201402,65000000,文教康樂,1,35(含)-40歲,13075,30725140
201402,65000000,文教康樂,1,40(含)-45歲,10570,27445822
201402,65000000,文教康樂,1,45(含)-50歲,8798,24145806
201402,65000000,文教康樂,1,50(含)-55歲,6384,19865121
201402,65000000,文教康樂,1,55(含)-60歲,4338,14994645
201402,65000000,文教康樂,1,60(含)-65歲,2887,10225047
201402,65000000,文教康樂,1,65(含)-70歲,1205,4475792
201402,65000000,文教康樂,1,70(含)-75歲,551,1949118
201402,65000000,文教康樂,1,75(含)-80歲,238,734682
201402,65000000,文教康樂,1,80(含)歲以上,198,614196
201402,65000000,百貨,1,未滿20歲,50,121677
201402,65000000,百貨,1,20(含)-25歲,1400,4067804
201402,65000000,百貨,1,25(含)-30歲,6907,21401687
201402,65000000,百貨,1,30(含)-35歲,13127,43509466
201402,65000000,百貨,1,35(含)-40歲,14586,46321424
201402,65000000,百貨,1,40(含)-45歲,12803,41170085
201402,65000000,百貨,1,45(含)-50歲,10564,32711625
201402,65000000,百貨,1,50(含)-55歲,7957,26450377
201402,65000000,百貨,1,55(含)-60歲,5374,17747954
201402,65000000,百貨,1,60(含)-65歲,3789,12380863
201402,65000000,百貨,1,65(含)-70歲,1621,5096225
201402,65000000,百貨,1,70(含)-75歲,660,2039360
201402,65000000,百貨,1,75(含)-80歲,314,737578
201402,65000000,百貨,1,80(含)歲以上,175,510486
201402,65000000,其他,1,未滿20歲,131,370991
201402,65000000,其他,1,20(含)-25歲,4058,13758384
201402,65000000,其他,1,25(含)-30歲,18410,59995561
201402,65000000,其他,1,30(含)-35歲,30880,111568636
201402,65000000,其他,1,35(含)-40歲,31593,119136952
201402,65000000,其他,1,40(含)-45歲,25365,110132423
201402,65000000,其他,1,45(含)-50歲,21006,97702835
201402,65000000,其他,1,50(含)-55歲,15470,76712232
201402,65000000,其他,1,55(含)-60歲,9574,54986561
201402,65000000,其他,1,60(含)-65歲,5608,32772824
201402,65000000,其他,1,65(含)-70歲,2096,12458567
201402,65000000,其他,1,70(含)-75歲,796,5046911
201402,65000000,其他,1,75(含)-80歲,271,1825868
201402,65000000,其他,1,80(含)歲以上,430,2502874
201402,68000000,食,1,未滿20歲,321,525288
201402,68000000,食,1,20(含)-25歲,4878,6640532
201402,68000000,食,1,25(含)-30歲,23666,33146695
201402,68000000,食,1,30(含)-35歲,50182,70678844
201402,68000000,食,1,35(含)-40歲,62338,86940682
201402,68000000,食,1,40(含)-45歲,61029,87644571
201402,68000000,食,1,45(含)-50歲,53366,81347172
201402,68000000,食,1,50(含)-55歲,40347,62542224
201402,68000000,食,1,55(含)-60歲,26785,42845820
201402,68000000,食,1,60(含)-65歲,17090,27309579
201402,68000000,食,1,65(含)-70歲,7178,10419935
201402,68000000,食,1,70(含)-75歲,2889,4444106
201402,68000000,食,1,75(含)-80歲,1148,1924949
201402,68000000,食,1,80(含)歲以上,1505,2157830
201402,68000000,衣,1,未滿20歲,39,88201
201402,68000000,衣,1,20(含)-25歲,780,1801554
201402,68000000,衣,1,25(含)-30歲,2497,5684682
201402,68000000,衣,1,30(含)-35歲,4292,9816328
201402,68000000,衣,1,35(含)-40歲,4720,9785678
201402,68000000,衣,1,40(含)-45歲,4029,8334849
201402,68000000,衣,1,45(含)-50歲,3273,6989097
201402,68000000,衣,1,50(含)-55歲,2136,5224315
201402,68000000,衣,1,55(含)-60歲,1148,2887997
201402,68000000,衣,1,60(含)-65歲,665,1758414
201402,68000000,衣,1,65(含)-70歲,210,632069
201402,68000000,衣,1,70(含)-75歲,70,162929
201402,68000000,衣,1,75(含)-80歲,27,77683
201402,68000000,衣,1,80(含)歲以上,53,150897
201402,68000000,住,1,未滿20歲,88,812295
201402,68000000,住,1,20(含)-25歲,1070,3589675
201402,68000000,住,1,25(含)-30歲,5406,17234230
201402,68000000,住,1,30(含)-35歲,10907,36567848
201402,68000000,住,1,35(含)-40歲,13176,48126520
201402,68000000,住,1,40(含)-45歲,12339,43505476
201402,68000000,住,1,45(含)-50歲,10743,45955737
201402,68000000,住,1,50(含)-55歲,7532,32528429
201402,68000000,住,1,55(含)-60歲,5260,32290445
201402,68000000,住,1,60(含)-65歲,2867,12445342
201402,68000000,住,1,65(含)-70歲,1049,4720304
201402,68000000,住,1,70(含)-75歲,393,1384321
201402,68000000,住,1,75(含)-80歲,125,730672
201402,68000000,住,1,80(含)歲以上,211,1177517
201402,68000000,行,1,未滿20歲,682,1331610
201402,68000000,行,1,20(含)-25歲,11792,10319090
201402,68000000,行,1,25(含)-30歲,55293,57692817
201402,68000000,行,1,30(含)-35歲,100428,119755622
201402,68000000,行,1,35(含)-40歲,108577,147432212
201402,68000000,行,1,40(含)-45歲,101513,149946178
201402,68000000,行,1,45(含)-50歲,91012,137088810
201402,68000000,行,1,50(含)-55歲,74334,112319207
201402,68000000,行,1,55(含)-60歲,51256,81270370
201402,68000000,行,1,60(含)-65歲,28419,46488082
201402,68000000,行,1,65(含)-70歲,9316,14061788
201402,68000000,行,1,70(含)-75歲,3311,6537431
201402,68000000,行,1,75(含)-80歲,881,1547290
201402,68000000,行,1,80(含)歲以上,1642,2930983
201402,68000000,文教康樂,1,未滿20歲,164,850870
201402,68000000,文教康樂,1,20(含)-25歲,2651,11439768
201402,68000000,文教康樂,1,25(含)-30歲,8608,29414830
201402,68000000,文教康樂,1,30(含)-35歲,14056,53469774
